Employee ID,Name,Base Salary,HRA,Bonus,Deductions,Income Tax
1176,Jimmy Martinez,99851.36,19970.27,7763.51,2145.12,12544.0
1177,Jonathan Thomas,113654.7,22730.94,3949.52,1772.55,13856.26
1178,Katrina Banks,119470.85,23894.17,9617.86,3319.69,14966.32
1179,Patricia White,46650.35,9330.07,6515.25,3997.96,5849.77
1180,Nicholas Sanchez,93618.31,18723.66,8344.42,1422.0,11926.44
1181,John Lawson,68054.17,13610.83,6989.21,4073.32,8458.09
1182,Tracy Carter,65730.13,13146.03,9331.29,3178.08,8502.94
1183,Adam Jones,117495.36,23499.07,5044.93,4486.13,14155.32
1184,Michael Andrade,105864.93,21172.99,7431.47,3952.32,13051.71
1185,Amanda Campbell,37486.67,7497.33,3035.44,3186.81,4483.26
1186,Taylor Velasquez,71702.31,14340.46,7127.32,3284.91,8988.52
1187,Jonathan Price,82562.28,16512.46,8156.18,4623.6,10260.73
1188,Laura Hernandez,107253.67,21450.73,2639.4,2964.57,12837.92
1189,Lori Fischer,78195.49,15639.1,5444.2,4285.21,9499.36
1190,William Carlson,86989.99,17398.0,8449.62,4085.57,10875.2
1191,Michael Martin,46087.26,9217.45,8314.97,3628.11,5999.16
1192,Debra Anderson,70717.5,14143.5,6572.37,3904.9,8752.85
1193,Brittany Jones,62610.3,12522.06,8561.25,4449.72,7924.39
1194,Luis Garcia,113175.89,22635.18,4930.32,3450.11,13729.13
1195,Paul Burnett,101245.0,20249.0,4374.95,3063.58,12280.54
1196,Jacqueline Mullins,69199.58,13839.92,3934.1,4125.02,8284.86
1197,Jacqueline Hughes,111653.64,22330.73,9457.13,3350.1,14009.14
1198,Ashley Ford,75625.68,15125.14,9924.11,3651.54,9702.34
1199,Michelle Edwards,102017.92,20403.58,3320.02,2764.93,12297.66
1200,Jennifer Leblanc,78155.63,15631.13,9657.81,4617.07,9882.75
1201,Brianna Davis,53587.2,10717.44,6046.7,3633.43,6671.79
1202,Charles Stein,111535.98,22307.2,2010.49,3952.9,13190.08
1203,April Elliott,84718.56,16943.71,7411.09,2850.28,10622.31
1204,Jimmy Terry,36193.81,7238.76,9534.58,4436.9,4853.03
1205,Robert Gentry,38585.81,7717.16,2100.62,4605.02,4379.86
1206,Benjamin Brown,117029.9,23405.98,4532.38,3822.94,14114.53
1207,Jason Duffy,104020.03,20804.01,8270.29,2799.04,13029.53
1208,Michele Hartman,75323.61,15064.72,9019.04,2137.26,9727.01
1209,Kathleen White,42685.4,8537.08,9813.12,4251.56,5678.4
1210,Gina Collins,65097.93,13019.59,9306.61,1967.34,8545.68
1211,Shawn Yoder,41851.87,8370.37,6408.23,1178.37,5545.21
1212,Alex Hernandez,106829.0,21365.8,5794.12,1000.8,13298.81
1213,Crystal Davis,93309.31,18661.86,2369.75,3640.73,11070.02
1214,Carrie Holmes,30153.65,6030.73,7395.81,2576.0,4100.42
1215,Katrina Griffin,73133.63,14626.73,2257.21,3171.54,8684.6
1216,Hunter Warner,119299.62,23859.92,7947.81,4197.83,14690.95
1217,Emily Jimenez,87242.54,17448.51,7218.37,2280.11,10962.93
1218,Christina Beasley,86409.44,17281.89,8910.89,3963.63,10863.86
1219,Briana Taylor,59887.5,11977.5,8782.23,4838.94,7580.83
1220,Michael Smith,87123.98,17424.8,6981.42,4364.79,10716.54
1221,Justin Lee,56248.63,11249.73,7779.54,4016.03,7126.19
1222,Nathan Becker,67527.92,13505.58,9151.91,4513.46,8567.19
1223,Jeffrey Hayes,45783.84,9156.77,6656.74,4557.69,5703.97
1224,Danny Nguyen,70233.29,14046.66,2239.18,2736.42,8378.27
1225,Cheryl Smith,115321.15,23064.23,5372.99,3258.02,14050.04
1226,Robert Cummings,78458.9,15691.78,7543.27,4554.71,9713.92
1227,Kirsten Hudson,33743.13,6748.63,4957.09,1084.56,4436.43
1228,Mary Martin,90242.75,18048.55,8767.89,4777.09,11228.21
1229,John Norman,56668.64,11333.73,9615.23,4184.56,7343.3
1230,Amber Thomas,31624.0,6324.8,6613.75,1726.36,4283.62
1231,Robert Ortiz,114544.96,22908.99,6151.97,1120.42,14248.55
1232,Thomas Flores,46083.06,9216.61,7752.38,4744.15,5830.79
1233,Tracy Martin,70600.14,14120.03,8881.01,3215.21,9038.6
1234,Bryan Martinez PhD,57735.07,11547.01,8492.48,3250.02,7452.45
1235,Preston Hall,55237.84,11047.57,8974.97,3798.44,7146.19
1236,Phillip Roberts MD,86086.64,17217.33,8203.4,2046.98,10946.04
1237,Jonathan Craig,106710.57,21342.11,3671.39,4923.11,12680.1
1238,Robert Carrillo,114744.5,22948.9,3940.42,2986.29,13864.75
1239,Valerie Colon,48008.91,9601.78,9943.96,4969.59,6258.51
1240,Dustin Parrish,71682.15,14336.43,2151.42,2405.62,8576.44
1241,Fred Taylor,119921.66,23984.33,8272.76,2251.34,14992.74
1242,Katelyn Harrison,96406.13,19281.23,8671.87,3762.44,12059.68
1243,Antonio Kirk,61482.79,12296.56,9679.52,1752.51,8170.64
1244,Phillip Ayers,87153.77,17430.75,3869.68,1399.46,10705.47
1245,Dakota Donaldson,89783.38,17956.68,2403.91,4734.9,10540.91
1246,Brian Cole,84039.23,16807.85,9861.62,3533.33,10717.54
1247,John Oliver,49908.07,9981.61,4466.49,2365.82,6199.03
1248,Michael Jones,31986.39,6397.28,3622.62,2905.99,3910.03
1249,David Santiago,91756.32,18351.26,2575.73,3949.47,10873.38
1250,Monica Williams,112204.44,22440.89,7925.36,2951.6,13961.91
1251,Melissa Williamson,108103.98,21620.8,9364.42,1440.81,13764.84
1252,Lori Jordan,31702.13,6340.43,3066.16,2046.82,3906.19
1253,Jennifer Gomez,100969.31,20193.86,5908.59,4469.66,12260.21
1254,Michael Day,34760.72,6952.14,6845.07,1740.62,4681.73
1255,Patrick Frederick,78675.92,15735.18,2357.52,2906.19,9386.24
1256,Tony Henderson,53585.62,10717.12,6102.65,2894.73,6751.07
1257,Steven Downs,119458.09,23891.62,8103.48,1613.0,14984.02
1258,Adam Martin,53946.64,10789.33,2015.06,3934.3,6281.67
1259,Jon Cervantes,102301.3,20460.26,5621.45,1615.88,12676.71
1260,Lisa Brewer,109142.57,21828.51,6872.02,1286.45,13655.67
1261,Robert Perry,114443.43,22888.69,6888.25,4736.87,13948.35
1262,Amy Cook,30800.99,6160.2,4371.56,2751.09,3858.17
1263,Peter Larson,61473.94,12294.79,5436.01,3941.94,7526.28
1264,Pamela Collins,91425.27,18285.05,8319.16,1021.54,11700.79
1265,Andrew Stevens,87036.85,17407.37,4290.57,4542.53,10419.23
1266,Wesley Lewis,99638.12,19927.62,7529.76,4806.45,12228.9
1267,Jorge Medina,113063.69,22612.74,3894.42,3687.9,13588.3
1268,Sharon Church,41857.73,8371.55,3087.72,2501.03,5081.6
1269,Mario Long,41039.87,8207.97,7224.07,2409.84,5406.21
1270,Victor Long,91991.9,18398.38,4944.5,4573.72,11076.11
1271,Suzanne Henry,42090.42,8418.08,5548.42,4104.24,5195.27
1272,Carrie Baird,57234.51,11446.9,3042.87,3451.22,6827.31
1273,Mario Norton,119927.65,23985.53,9049.51,2635.78,15032.69
1274,Stephanie Adams,90673.01,18134.6,8919.59,4049.57,11367.76
1275,Jeffrey Crawford,95649.61,19129.92,6423.12,2997.23,11820.54
1276,Crystal Gibson,83652.55,16730.51,3560.8,1063.63,10288.02
1277,Mrs. Kathryn Clark,100160.24,20032.05,8720.0,2054.89,12685.74
1278,Kevin Dunn,115357.7,23071.54,6586.9,4916.01,14010.01
1279,James Huffman,72793.06,14558.61,2742.06,4692.79,8540.09
1280,Timothy Brooks,69867.29,13973.46,6725.29,4150.53,8641.55
1281,Shawn Wilson,65209.64,13041.93,2695.5,1870.78,7907.63
1282,Stephanie Wang,94143.38,18828.68,3614.33,2243.9,11434.25
1283,Rhonda Beck,84278.13,16855.63,8700.82,4575.7,10525.89
1284,Mary Gonzalez,111813.54,22362.71,4868.74,4576.1,13446.89
1285,David Fischer,64547.21,12909.44,9972.61,3081.5,8434.78
1286,Alexis Jacobs,111469.32,22293.86,5274.89,4416.82,13462.12
1287,Marcus Fowler,109266.57,21853.31,9499.01,4163.69,13645.52
1288,Robert Lopez,112076.78,22415.36,8545.32,1612.12,14142.53
1289,Brent Washington,113550.86,22710.17,5638.36,4646.64,13725.27
1290,Sherry White,59451.55,11890.31,7802.18,4067.84,7507.62
1291,James Torres,88406.16,17681.23,6882.49,1318.75,11165.11
1292,Beth Ingram,76695.53,15339.11,3523.37,4459.09,9109.89
1293,Justin Clark,90526.16,18105.23,7965.01,3343.77,11325.26
1294,Robert Wilson,85032.74,17006.55,3673.02,1053.49,10465.88
1295,Benjamin Walker,110751.77,22150.35,2948.84,4832.13,13101.88
1296,Christy Clements,107350.56,21470.11,7607.4,4319.64,13210.84
1297,Lacey Buchanan,81867.32,16373.46,6708.71,2261.29,10268.82
1298,Kristen Smith,89032.47,17806.49,4512.76,4617.09,10673.46
1299,Krystal Hughes,62551.8,12510.36,7857.95,3634.41,7928.57
1300,Andrea Jones,92292.72,18458.54,7536.88,4161.2,11412.69
1301,Brent Clarke,98704.78,19740.96,7649.71,3090.49,12300.5
1302,Peter Smith,49867.1,9973.42,7800.92,3972.58,6366.89
1303,Rebecca Bailey,109912.1,21982.42,3693.32,3728.12,13185.97
1304,Kenneth Ellison,50451.35,10090.27,5437.85,1783.98,6419.55
1305,April Juarez,93662.57,18732.51,8853.39,3257.53,11799.09
1306,Caitlin Edwards,108456.78,21691.36,3163.6,4452.56,12885.92
1307,Courtney Huber,98198.06,19639.61,4543.05,3465.81,11891.49
1308,Nicole Carey,66516.18,13303.24,2164.47,4697.85,7728.6
1309,Marissa Peters,38338.76,7667.75,5170.57,3511.24,4766.58
1310,Maria Pierce,67000.7,13400.14,3145.52,4327.51,7921.89
1311,Lindsay Carpenter,30979.12,6195.82,7400.03,1917.08,4265.79
1312,Eric Johnson,44614.17,8922.83,6279.5,3532.59,5628.39
1313,Paul Holloway,104425.39,20885.08,3677.67,2967.33,12602.08
1314,Lacey Edwards,66595.0,13319.0,6013.49,1361.21,8456.63
1315,Lisa Boyd,94288.91,18857.78,2201.56,1024.02,11432.42
1316,Terri Norman,109095.23,21819.05,2895.09,2257.81,13155.16
1317,Albert Prince,69292.43,13858.49,7037.43,1258.68,8892.97
1318,Marcus Vega,79505.28,15901.06,5927.29,3496.08,9783.75
1319,Robert Woods,42117.09,8423.42,7007.04,2180.75,5536.68
1320,Beth Robinson,41617.68,8323.54,3056.89,3969.81,4902.83
1321,Elizabeth Wolfe,62848.11,12569.62,5632.31,2080.37,7896.97
1322,Tyler Kidd,91797.86,18359.57,5061.18,2483.2,11273.54
1323,Lindsey Miller,39197.3,7839.46,6341.93,2069.36,5130.93
1324,William Herrera,51869.02,10373.8,5806.84,4168.01,6388.16
1325,Alison Lewis,63359.25,12671.85,8254.25,3347.76,8093.76
1326,Chad Meyer,95673.2,19134.64,6340.56,2918.91,11822.95
1327,Lisa Rich,34080.91,6816.18,5728.51,3578.14,4304.75
1328,Kaitlyn Jacobs,66930.46,13386.09,9045.39,3286.66,8607.53
1329,James Turner,84056.6,16811.32,5074.3,1544.27,10439.8
1330,Vincent Garcia,53510.07,10702.01,4373.69,1175.17,6741.06
1331,Sherry Taylor,100917.68,20183.54,9233.58,4525.53,12580.93
1332,Dawn Smith,85145.31,17029.06,3974.79,3997.3,10215.19
1333,Melissa Wilson,73606.69,14721.34,9268.31,3795.26,9380.11
1334,Gilbert Holland,96156.33,19231.27,8060.56,1299.94,12214.82
1335,Christopher Castillo,86544.56,17308.91,2163.52,3108.88,10290.81
1336,Mrs. Madeline Maldonado,97629.1,19525.82,3483.9,4881.29,11575.75
1337,Diana Edwards,102313.04,20462.61,2908.75,2515.85,12316.85
1338,Michael Bell,57990.93,11598.19,5384.08,3783.59,7118.96
1339,Amy Bryant,113183.46,22636.69,2467.05,2491.38,13579.58
1340,Daniel King,64473.18,12894.64,3487.27,1834.94,7902.02
1341,Nathan Fuller,81281.04,16256.21,7372.53,2513.38,10239.64
1342,Angela Griffith,101513.35,20302.67,3802.79,1722.74,12389.61
1343,Jason Yang,41733.15,8346.63,6556.68,3863.5,5277.3
1344,Colleen Snow,59623.26,11924.65,7608.68,2920.87,7623.57
1345,Richard Russell,39304.88,7860.98,6544.54,4465.24,4924.52
1346,Brenda Ramsey,107829.22,21565.84,5505.45,4535.18,13036.53
1347,Robert Williams,44869.14,8973.83,4232.69,2253.76,5582.19
1348,Caleb Cruz,112623.02,22524.6,5212.27,1913.1,13844.68
1349,Tammy Vaughan,69256.75,13851.35,2079.09,4414.66,8077.25
1350,Joshua Mccoy MD,52324.85,10464.97,8564.32,4824.17,6653.0
1351,Brianna Nguyen,103397.63,20679.53,7225.12,1732.68,12956.96
1352,Ernest Williams,95429.73,19085.95,7284.71,4628.27,11717.21
1353,Janet Gordon,79186.05,15837.21,2559.94,3835.13,9374.81
1354,Devin Leblanc,47665.96,9533.19,2427.4,1246.44,5838.01
1355,Barbara Wilson,94880.32,18976.06,5361.52,3902.57,11531.53
1356,Rebecca Gomez,75882.27,15176.45,6431.16,2389.38,9510.05
1357,Todd Nelson,74539.66,14907.93,6182.27,1980.02,9364.98
1358,Thomas Smith,31636.36,6327.27,9238.44,3224.02,4397.81
1359,Mark Jones,61822.79,12364.56,7636.68,2169.34,7965.47
1360,Tim Jones,118035.15,23607.03,3954.41,4194.23,14140.24
1361,Jeffrey Beck,75831.26,15166.25,7954.23,4942.39,9400.93
1362,Michelle Kelley,36819.16,7363.83,4087.11,2894.19,4537.59
1363,Benjamin Petersen,46187.25,9237.45,2479.11,1398.43,5650.54
1364,Austin Alvarez,102597.04,20519.41,8911.0,3060.09,12896.74
1365,Johnny Howell,71002.59,14200.52,2407.32,4219.23,8339.12
1366,Mrs. Theresa Martinez,95310.36,19062.07,2727.23,1041.11,11605.85
1367,Michelle Kaufman,46305.14,9261.03,3789.01,3764.06,5559.11
1368,Brandon Martinez,50297.24,10059.45,8963.69,4202.16,6511.82
1369,William Garcia,96300.35,19260.07,4238.65,1813.86,11798.52
1370,Tamara Adams,65078.82,13015.76,5060.35,2137.78,8101.72
1371,Brittany Yu,75631.45,15126.29,6524.21,1896.95,9538.5
1372,Ian Robinson,39349.89,7869.98,9033.53,2086.16,5416.72
1373,Christine Hernandez,46356.67,9271.33,9259.84,2466.1,6242.17
1374,Anthony Wood,95686.97,19137.39,7491.57,3194.88,11912.1
1375,Anne Pitts,61029.08,12205.82,5928.7,2538.68,7662.49
1376,Thomas Evans,82389.33,16477.87,5039.74,1010.74,10289.62
1377,Beverly Lopez,100724.44,20144.89,5234.94,3402.36,12270.19
1378,Todd Wilson,94371.31,18874.26,3847.08,2923.24,11416.94
1379,Brian Smith,58319.28,11663.86,3941.21,3340.72,7058.36
1380,James Rodriguez,102493.76,20498.75,5363.28,3898.69,12445.71
1381,Debra Adams,33028.76,6605.75,2800.76,1923.91,4051.14
1382,Stephanie Lopez,57669.31,11533.86,3914.58,2480.45,7063.73
1383,John Thornton,90631.67,18126.33,7754.51,4269.1,11224.34
1384,Amanda Johnson,46525.69,9305.14,8093.02,1878.38,6204.55
1385,Richard Harris,104974.75,20994.95,6908.59,1107.21,13177.11
1386,Andrew Lopez,58162.89,11632.58,6474.52,3853.43,7241.66
1387,John Moreno,51099.31,10219.86,6871.09,1654.84,6653.54
1388,Michelle Pham,71001.14,14200.23,3080.27,2736.2,8554.54
1389,Sarah Drake,83052.18,16610.44,9275.18,1690.32,10724.75
1390,Andrew Jones,57743.7,11548.74,9015.04,3521.54,7478.59
1391,Katherine Blankenship,38140.73,7628.15,7188.54,3164.77,4979.27
1392,Andrew Cardenas,77842.38,15568.48,6051.42,3507.79,9595.45
1393,Philip Buck,99039.0,19807.8,6012.02,3707.9,12115.09
1394,David Nielsen,90687.09,18137.42,8692.19,4070.22,11344.65
1395,Mark Walters,35201.12,7040.22,8993.29,4411.14,4682.35
1396,Taylor Hernandez,108317.84,21663.57,4221.79,1452.01,13275.12
1397,Ann Knight,58760.12,11752.02,3555.23,2007.89,7205.95
1398,Ashley King,98232.68,19646.54,4530.4,1423.36,12098.63
1399,Susan Franco,118264.91,23652.98,6603.36,2740.38,14578.09
1400,William Ross,101014.81,20202.96,7035.22,2161.11,12609.19
1401,Alexander Smith,106562.92,21312.58,3459.95,4980.44,12635.5
1402,Howard Mccormick,112183.33,22436.67,3050.76,3808.81,13386.2
1403,Mr. Joel Mata DVM,100472.7,20094.54,7606.54,2845.91,12532.79
1404,Jacqueline Willis,108979.81,21795.96,5128.67,4129.96,13177.45
1405,George Lamb,59045.96,11809.19,6577.53,3874.82,7355.79
1406,David Mcknight,42292.1,8458.42,5824.88,1249.13,5532.63
1407,Timothy Hall,45286.67,9057.33,9006.68,3395.73,5995.49
1408,Kara Gay,76312.51,15262.5,5737.69,4337.49,9297.52
1409,Joyce Cohen,110824.15,22164.83,3108.49,3355.97,13274.15
1410,Dawn Tucker,109706.6,21941.32,6060.43,1174.4,13653.4
1411,Nathaniel Grant,72020.54,14404.11,8381.1,3186.33,9161.94
1412,Elizabeth Johnson,65021.37,13004.27,8089.63,4344.51,8177.08
1413,Michael Mclean,100968.66,20193.73,3837.56,2440.02,12255.99
1414,Amanda Gonzalez DDS,90924.52,18184.9,5978.38,3793.22,11129.46
1415,Elizabeth Salas,30721.46,6144.29,7584.3,3913.35,4053.67
1416,David Foley,117560.63,23512.13,2374.21,2256.53,14119.04
1417,Jamie Stuart,30503.89,6100.78,4782.9,4716.1,3667.15
1418,Larry Anderson,117774.57,23554.91,5862.73,2580.52,14461.17
1419,Joanne Martin,55753.26,11150.65,3323.67,2854.2,6737.34
1420,Kenneth Moore,95237.26,19047.45,6899.44,2801.76,11838.24
1421,Nicole Bishop,108207.35,21641.47,8692.27,4992.91,13354.82
1422,Amy Scott,58048.42,11609.68,8513.95,4273.94,7389.81
1423,Elizabeth Doyle,47526.93,9505.39,3786.37,3644.25,5717.44
1424,Victoria Patterson,30419.84,6083.97,6215.78,2189.44,4053.01
1425,Kristen Jones,98843.02,19768.6,8461.77,3871.77,12320.16
1426,Ryan Henderson,103881.07,20776.21,9423.88,1619.21,13246.2
1427,Christian Marshall,47777.29,9555.46,9692.72,3424.6,6360.09
1428,Denise Neal,57898.84,11579.77,2448.83,4544.36,6738.31
1429,Michael Owens,64402.54,12880.51,2026.66,2675.64,7663.41
1430,Katherine Johnston,79153.58,15830.72,8704.17,3245.13,10044.33
1431,Luis Thomas,102067.94,20413.59,6886.09,1011.43,12835.62
1432,Amy Aguilar,110795.87,22159.17,9334.43,3176.01,13911.35
1433,Allen Peterson,81988.45,16397.69,5668.82,2954.42,10110.05
1434,Jason Lawson III,43307.17,8661.43,2341.54,1575.99,5273.42
1435,Matthew Ware,109255.55,21851.11,9342.47,1131.98,13931.72
1436,Julie Miller,114763.52,22952.7,2315.49,3828.08,13620.36
1437,Kimberly Murphy,57593.55,11518.71,6012.95,4641.67,7048.35
1438,Misty Greer,85011.17,17002.23,4741.65,4415.41,10233.96
1439,Nancy Rodriguez,100026.71,20005.34,4720.21,3215.75,12153.65
1440,Meagan Meyers,85057.87,17011.57,3726.57,4544.62,10125.14
1441,Leah Long,94912.6,18982.52,9821.57,3581.64,12013.51
1442,Emily Walker,82213.91,16442.78,7268.66,3181.97,10274.34
1443,Sandra Carter,98957.09,19791.42,2120.23,2334.5,11853.42
1444,Kelly Dorsey,94485.06,18897.01,8492.01,1121.72,12075.24
1445,Lisa Johnston DVM,53103.85,10620.77,6622.91,4349.31,6599.82
1446,Robin Mcconnell,117472.42,23494.48,5572.77,2071.72,14446.79
1447,Melissa Carson,119305.42,23861.08,8932.18,4890.95,14720.77
1448,Curtis Young,91907.17,18381.43,8689.04,3704.86,11527.28
1449,Matthew Douglas,67908.66,13581.73,3913.93,4081.99,8132.23
1450,Alice Thompson,95027.54,19005.51,8328.8,1827.92,12053.39
1451,Cheryl Cummings,52831.38,10566.28,9025.29,4370.67,6805.23
1452,Sandra Newton,91530.87,18306.17,8443.48,3661.95,11461.86
1453,Joseph Ruiz,36700.9,7340.18,7839.43,1536.38,5034.41
1454,Debra Ward,35959.81,7191.96,2245.58,2226.63,4317.07
1455,Dawn Acosta,42270.47,8454.09,4687.58,2836.56,5257.56
1456,Michelle Patterson,85802.12,17160.42,5974.88,2410.89,10652.65
1457,Robert Smith,110353.52,22070.7,9734.56,4892.58,13726.62
1458,Jeffrey Warner,67173.83,13434.77,8155.67,1224.34,8753.99
1459,Dean Brown,119144.28,23828.86,8345.27,2296.49,14902.19
1460,Henry Newton,43890.38,8778.08,8913.67,3880.32,5770.18
1461,Christopher Kelley,74706.17,14941.23,7659.15,3111.03,9419.55
1462,Cody Dyer,115244.14,23048.83,5424.25,4459.57,13925.76
1463,Susan Jones,92120.38,18424.08,9520.85,1647.95,11841.74
1464,Colin Humphrey,32965.27,6593.05,2786.67,4058.39,3828.66
1465,Evan Martinez MD,107173.01,21434.6,3242.71,2021.32,12982.9
1466,Christopher Simon,54508.22,10901.64,6670.04,4243.46,6783.64
1467,Brittany Hunt,75963.22,15192.64,5999.59,3672.37,9348.31
1468,Christopher Smith,68662.14,13732.43,4588.69,3286.49,8369.68
1469,Amy Vega,37397.1,7479.42,6551.88,1021.81,5040.66
1470,Jaclyn Hernandez,86872.59,17374.52,8366.16,3723.29,10889.0
1471,Jackson Johnson,65695.7,13139.14,3297.84,4088.82,7804.39
1472,Mr. Benjamin Wood DVM,110669.25,22133.85,8593.49,1761.44,13963.51
1473,Laura Flynn,72669.71,14533.94,4607.78,1379.05,9043.24
1474,Michelle Morris,42351.01,8470.2,4550.13,3878.91,5149.24
1475,Mrs. Jordan Lewis,45782.21,9156.44,6437.19,3403.14,5797.27
1476,Pamela Bright,80543.87,16108.77,3232.19,2657.07,9722.78
1477,Bradley Martinez,101077.69,20215.54,4455.86,1830.65,12391.84
1478,Scott Woodard,70735.26,14147.05,6738.28,4790.94,8682.97
1479,Jessica Beard,81895.21,16379.04,8756.06,3866.19,10316.41
1480,Timothy Hamilton,86654.4,17330.88,6354.28,1165.21,10917.43
1481,Jordan Harris,55555.88,11111.18,9295.65,2422.86,7353.98
1482,Angela Andrews,43927.8,8785.56,6487.62,2209.03,5699.2
1483,Melissa Price,41459.93,8291.99,8969.62,1988.6,5673.29
1484,Melissa Lee DVM,73630.34,14726.07,2538.93,3025.61,8786.97
1485,Jessica Gillespie,55898.95,11179.79,5256.93,1004.02,7133.16
1486,Christopher Davis,73059.25,14611.85,4078.16,2542.35,8920.69
1487,Calvin Jones,54712.29,10942.46,9862.73,3499.81,7201.77
1488,Anna Baxter,58366.74,11673.35,8862.28,1618.88,7728.35
1489,Brittany Cole,82370.27,16474.05,2955.2,2021.57,9977.8
1490,Christian Harris,111143.81,22228.76,4586.85,3964.25,13399.52
1491,Laura Ramirez,33748.63,6749.73,7793.83,1076.38,4721.58
1492,Carolyn Clarke,114283.45,22856.69,9770.89,4751.66,14215.94
1493,Justin Dudley,110609.7,22121.94,6082.75,1018.37,13779.6
1494,Jacqueline Evans,44073.02,8814.6,6362.24,2252.28,5699.76
1495,Cody Hall,107697.04,21539.41,4017.06,3953.18,12930.03
1496,Elizabeth Griffith,80742.33,16148.47,2315.35,1760.97,9744.52
1497,Christopher Galloway,119492.04,23898.41,8468.19,3699.35,14815.93
1498,Mr. Alec Mcmahon DDS,50940.16,10188.03,6646.34,3834.08,6394.05
1499,David Kaiser,44002.05,8800.41,6405.95,3973.21,5523.52
1500,Mark Rogers,94864.83,18972.97,5219.76,3823.19,11523.44
1501,Pamela Parker,68759.6,13751.92,7365.3,4265.75,8561.11
1502,Alexandria Kaiser,91193.04,18238.61,5149.65,2508.59,11207.27
1503,Barry Kennedy,101963.47,20392.69,9031.72,4470.34,12691.75
1504,Paul Wolf,48361.47,9672.29,3249.41,4476.73,5680.64
1505,Kimberly Young,32706.93,6541.39,7311.07,4386.87,4217.25
1506,Ashley Thompson PhD,83737.79,16747.56,2537.18,1419.73,10160.28
1507,Derek Hudson,83763.51,16752.7,6598.48,3439.33,10367.54
1508,Pamela Davis,91101.02,18220.2,4054.04,3472.22,10990.3
1509,Eric Kelly,103809.95,20761.99,2196.02,1330.86,12543.71
1510,Maria Briggs,93326.27,18665.25,6795.18,2741.52,11604.52
1511,Dorothy Sanchez,73658.12,14731.62,7352.87,3388.47,9235.41
1512,Samantha Solomon,86889.79,17377.96,5960.75,4201.4,10602.71
1513,Jose Ward,70611.4,14122.28,7727.61,1100.43,9136.09
1514,Cameron Alexander,78728.36,15745.67,6109.44,4861.5,9572.2
1515,Melinda Randall,46592.19,9318.44,4612.28,4729.38,5579.35
1516,Jeremy Wiley,76601.11,15320.22,7975.74,1429.77,9846.73
1517,Hunter Harper,60329.78,12065.96,2238.37,1808.18,7282.59
1518,Kevin Medina,99298.35,19859.67,6441.52,1677.57,12392.2
1519,Jacqueline Camacho,52991.22,10598.24,5485.13,4015.07,6505.95
1520,Gerald Lewis,81344.59,16268.92,6596.74,2083.03,10212.72
1521,Joshua Allen,90126.66,18025.33,9621.1,1735.42,11603.77
1522,Crystal Marshall,85239.63,17047.93,6010.37,2198.63,10609.93
1523,Jamie Rivera,47596.68,9519.34,3754.61,1225.64,5964.5
1524,Patrick Riley,108385.78,21677.16,3576.0,4347.4,12929.15
1525,Katie Smith,67726.78,13545.36,9380.17,3844.16,8680.82
1526,Erin Todd,68627.47,13725.49,3662.82,3648.05,8236.77
1527,Timothy Jones,35373.97,7074.79,2100.84,4694.43,3985.52
1528,John Wilson,51988.51,10397.7,2282.89,2086.18,6258.29
1529,Brittany Robinson,102249.18,20449.84,5484.45,2452.69,12573.08
1530,Patrick Gill,49082.68,9816.54,2430.99,1481.62,5984.86
1531,Amanda Savage,119636.47,23927.29,2444.63,3658.37,14235.0
1532,Gary Howard,88784.93,17756.99,2064.97,2336.81,10627.01
1533,Ryan Davis,31015.6,6203.12,4049.2,2516.94,3875.1
1534,Kelly Barrera,100809.24,20161.85,5789.64,3425.45,12333.53
1535,James Bryant,47989.68,9597.94,2974.72,1736.56,5882.58
1536,Shane Stanley,51578.74,10315.75,3272.28,1331.71,6383.51
1537,Laura Horton,40893.89,8178.78,2707.97,4546.21,4723.44
1538,Kimberly Fischer,102024.07,20404.81,2249.99,4498.73,12018.01
1539,Kimberly Black,39364.72,7872.94,2604.73,1523.26,4831.91
1540,Benjamin Maddox,90291.44,18058.29,9177.44,1185.52,11634.17
1541,James Mitchell,74133.77,14826.75,4300.27,3386.4,8987.44
1542,Kevin Gomez,36147.69,7229.54,7486.56,4155.82,4670.8
1543,Matthew Wilson,100830.91,20166.18,9565.13,3613.68,12694.85
1544,Felicia Rosales,92367.66,18473.53,2672.54,2522.42,11099.13
1545,Patty Saunders,59364.82,11872.96,7706.12,1067.37,7787.65
1546,Catherine Cook,86542.89,17308.58,7921.21,2731.18,10904.15
1547,Lindsey Yang,36235.89,7247.18,2024.46,3743.69,4176.38
1548,Mary Johnson,63652.41,12730.48,9004.01,4684.92,8070.2
1549,Amy Robinson,73803.68,14760.74,3298.84,3190.62,8867.26
1550,Jason Anderson,72302.46,14460.49,5142.24,3163.8,8874.14
1551,Mike Patel,39867.84,7973.57,2735.33,4228.72,4634.8
1552,Joshua Richardson PhD,99022.49,19804.5,8842.55,3422.49,12424.71
1553,John Fox,35810.79,7162.16,3642.14,3574.13,4304.1
1554,Wanda Brown,31821.64,6364.33,6834.67,4995.69,4002.49
1555,Thomas Young,66643.24,13328.65,3130.51,1462.96,8163.94
1556,Nancy Martinez,106793.17,21358.63,3143.44,4569.64,12672.56
1557,Jennifer Jones,77982.54,15596.51,8451.69,3539.91,9849.08
